step,sim_time_s,tl_phase,halt_north,halt_south,halt_east,halt_west,wait_north,wait_south,wait_east,wait_west,speed_north,speed_south,speed_east,speed_west,vehicles_in_network,agent_action,agent_action_label,phase_decision_timer
2035,2035.0,0,3,39,3,7,18.0,2327.0,18.0,44.0,6.077,0.152,6.652,0.967,1077,0,NS_green,9.0
2036,2036.0,1,2,40,3,7,16.0,2279.0,21.0,51.0,4.239,0.135,5.722,1.528,1076,1,EW_green,10.0
2037,2037.0,1,2,41,3,6,18.0,2048.0,24.0,50.0,7.907,0.154,4.889,1.071,1075,1,EW_green,10.0
2038,2038.0,1,2,41,4,7,20.0,1817.0,28.0,57.0,8.441,0.152,4.716,0.339,1074,1,EW_green,10.0
2039,2039.0,1,2,41,5,9,22.0,1764.0,33.0,66.0,7.316,0.14,4.644,0.079,1074,1,EW_green,10.0
2040,2040.0,2,2,42,2,7,24.0,1624.0,13.0,51.0,7.036,0.152,4.998,3.104,1074,1,EW_green,10.0
2041,2041.0,2,3,42,1,7,27.0,1573.0,3.0,55.0,6.965,0.155,4.817,1.554,1072,1,EW_green,10.0
2042,2036.0,0,3,41,0,6,30.0,1339.0,0.0,60.0,6.963,0.136,16.817,1.908,1071,1,EW_green,0.0
2043,2043.0,2,3,42,0,6,33.0,1199.0,0.0,66.0,6.946,0.135,17.051,1.636,1071,1,EW_green,1.0
2044,2044.0,2,3,39,0,6,36.0,877.0,0.0,72.0,7.315,0.142,17.745,4.093,1070,1,EW_green,2.0
2045,2045.0,2,3,40,0,5,39.0,736.0,0.0,64.0,7.241,0.137,21.762,7.216,1069,1,EW_green,3.0
2046,2046.0,2,3,41,0,5,42.0,686.0,0.0,69.0,7.248,0.141,22.267,6.243,1068,1,EW_green,4.0
2047,2047.0,2,3,41,0,7,45.0,636.0,0.0,76.0,6.144,0.133,27.78,4.554,1066,1,EW_green,5.0
2048,2048.0,2,3,41,0,6,48.0,493.0,0.0,81.0,9.571,0.132,27.78,4.816,1066,1,EW_green,6.0
2049,2049.0,2,3,41,0,7,51.0,440.0,0.0,88.0,8.671,0.098,27.78,6.173,1065,1,EW_green,7.0
2050,2050.0,2,3,46,0,7,54.0,486.0,0.0,95.0,2.769,0.08,27.78,6.18,1065,1,EW_green,8.0
2051,2051.0,2,3,47,0,7,57.0,532.0,0.0,102.0,2.416,0.087,27.78,6.173,1065,1,EW_green,9.0
2052,2052.0,2,3,49,0,7,60.0,581.0,0.0,109.0,1.291,0.053,27.78,6.174,1065,1,EW_green,10.0
2053,2053.0,2,3,50,0,7,63.0,631.0,0.0,116.0,0.272,0.053,27.78,5.788,1065,1,EW_green,11.0
2054,2054.0,2,3,51,0,7,66.0,682.0,0.0,123.0,0.055,0.049,27.78,5.603,1064,1,EW_green,12.0
2055,2055.0,2,4,52,0,8,70.0,734.0,0.0,131.0,0.005,0.021,28.81,5.556,1063,1,EW_green,13.0
2056,2056.0,2,4,52,0,8,74.0,786.0,0.0,139.0,0.0,0.019,28.919,5.558,1062,1,EW_green,14.0
2057,2057.0,2,4,53,0,8,78.0,839.0,0.0,147.0,0.0,0.008,27.78,5.556,1060,1,EW_green,15.0
2058,2058.0,2,4,53,0,8,82.0,892.0,0.0,155.0,5.914,0.004,27.78,5.415,1058,1,EW_green,16.0
2059,2059.0,2,4,54,0,8,86.0,946.0,0.0,163.0,5.904,0.002,27.78,5.449,1057,1,EW_green,17.0
2060,2060.0,2,4,54,0,8,90.0,1000.0,0.0,171.0,5.757,0.001,27.78,5.556,1054,1,EW_green,18.0
2061,2061.0,2,4,54,0,8,94.0,1054.0,0.0,179.0,4.857,0.001,27.78,5.556,1053,1,EW_green,19.0
2062,2062.0,2,4,54,0,8,98.0,1108.0,0.0,187.0,3.957,0.0,27.78,5.556,1053,1,EW_green,20.0
2063,2063.0,3,4,54,0,8,102.0,1162.0,0.0,195.0,3.075,0.0,27.78,5.556,1053,2,turn_green,21.0
2064,2064.0,3,4,54,0,8,106.0,1216.0,0.0,203.0,6.814,0.0,27.78,5.556,1053,2,turn_green,21.0
2065,2065.0,4,4,54,0,7,110.0,1270.0,0.0,173.0,6.02,0.0,27.78,6.173,1053,2,turn_green,21.0
2066,2066.0,4,4,54,0,6,114.0,1324.0,0.0,142.0,4.811,0.0,27.78,4.84,1053,2,turn_green,21.0
2067,2067.0,4,4,54,0,5,118.0,1378.0,0.0,111.0,3.83,0.0,25.642,4.854,1053,2,turn_green,21.0
2068,2068.0,4,5,54,0,3,123.0,1432.0,0.0,56.0,3.163,0.0,24.517,5.84,1053,2,turn_green,21.0
2069,2063.0,2,5,54,0,1,128.0,1486.0,0.0,15.0,2.405,0.0,23.519,5.36,1052,2,turn_green,0.0
2070,2070.0,4,5,54,0,2,133.0,1540.0,0.0,17.0,1.655,0.0,22.394,4.545,1051,2,turn_green,1.0
2071,2071.0,4,5,54,0,3,138.0,1594.0,0.0,19.0,1.052,0.0,21.269,4.314,1050,2,turn_green,2.0
2072,2072.0,4,5,54,0,1,143.0,1648.0,0.0,1.0,3.757,0.0,20.933,3.297,1050,2,turn_green,3.0
2073,2073.0,4,6,54,1,3,149.0,1702.0,1.0,4.0,3.444,0.0,20.438,2.56,1050,2,turn_green,4.0
2074,2074.0,4,6,54,1,3,155.0,1756.0,2.0,6.0,3.354,0.0,17.715,3.116,1049,2,turn_green,5.0
2075,2075.0,4,6,54,1,3,161.0,1810.0,3.0,9.0,3.304,0.0,17.09,2.374,1049,2,turn_green,6.0
2076,2076.0,4,6,54,1,4,167.0,1864.0,4.0,13.0,6.004,0.0,16.363,1.375,1049,2,turn_green,7.0
2077,2077.0,4,6,54,1,3,173.0,1918.0,5.0,13.0,5.468,0.0,13.247,1.744,1049,2,turn_green,8.0
2078,2078.0,4,6,54,1,3,179.0,1972.0,6.0,16.0,4.516,0.0,10.712,1.665,1049,2,turn_green,9.0
2079,2079.0,5,6,54,2,2,185.0,2026.0,8.0,12.0,3.391,0.0,8.875,1.671,1049,2,turn_green,0.0
2080,2080.0,4,6,54,2,4,191.0,2080.0,10.0,16.0,2.266,0.0,7.348,2.135,1049,2,turn_green,1.0
2081,2081.0,4,7,54,2,4,198.0,2134.0,12.0,20.0,1.506,0.0,6.406,1.639,1049,2,turn_green,2.0
2082,2082.0,4,7,54,2,4,205.0,2188.0,14.0,24.0,0.959,0.0,5.645,2.424,1049,2,turn_green,3.0
2083,2083.0,4,7,54,3,4,212.0,2242.0,17.0,28.0,0.493,0.0,6.872,1.579,1049,2,turn_green,4.0
2084,2084.0,4,7,54,3,4,219.0,2296.0,20.0,32.0,0.031,0.0,6.876,3.321,1049,2,turn_green,5.0
2085,2085.0,5,8,54,4,4,227.0,2350.0,24.0,36.0,0.001,0.0,6.935,2.355,1048,0,NS_green,0.0
2086,2086.0,0,6,54,4,5,157.0,2404.0,28.0,40.0,0.001,0.0,6.593,1.102,1048,0,NS_green,1.0
2087,2087.0,0,4,54,4,4,85.0,2458.0,32.0,44.0,0.294,0.0,5.397,1.777,1047,0,NS_green,2.0
2088,2088.0,0,2,51,4,5,12.0,2336.0,36.0,49.0,5.824,0.0,1.332,1.743,1046,0,NS_green,3.0
2089,2089.0,0,1,48,5,6,5.0,2212.0,41.0,55.0,11.762,0.074,1.45,0.827,1045,0,NS_green,4.0
2090,2090.0,0,0,45,5,7,0.0,2088.0,46.0,61.0,12.652,0.218,0.698,0.303,1045,0,NS_green,5.0
2091,2091.0,1,0,42,5,8,0.0,1961.0,51.0,69.0,13.14,0.276,0.058,0.222,1044,1,EW_green,0.0
2092,2092.0,2,0,39,2,5,0.0,1834.0,14.0,26.0,13.122,0.305,0.434,1.287,1044,1,EW_green,1.0
2093,2093.0,2,0,38,0,4,0.0,1707.0,0.0,14.0,12.486,0.318,11.353,0.941,1043,1,EW_green,2.0
2094,2094.0,2,0,36,1,4,0.0,1578.0,1.0,18.0,11.88,0.308,11.311,1.38,1043,1,EW_green,3.0
2095,2095.0,2,0,36,2,5,0.0,1508.0,3.0,23.0,11.449,0.311,12.682,0.862,1043,1,EW_green,4.0
2096,2096.0,2,1,37,1,5,1.0,1380.0,2.0,28.0,11.205,0.295,19.356,0.688,1043,1,EW_green,5.0
2097,2097.0,2,2,34,0,5,3.0,1251.0,0.0,33.0,11.176,0.279,18.651,0.388,1042,1,EW_green,6.0
2098,2098.0,2,3,33,0,5,6.0,1178.0,0.0,38.0,11.123,0.276,18.088,0.681,1042,1,EW_green,7.0
2099,2099.0,2,3,33,0,5,9.0,1097.0,0.0,43.0,11.117,0.291,21.943,0.519,1040,1,EW_green,8.0
2100,2100.0,2,3,32,0,5,12.0,968.0,0.0,48.0,11.115,0.304,21.801,1.169,1038,1,EW_green,9.0
2101,2101.0,2,3,31,0,5,15.0,838.0,0.0,53.0,11.112,0.3,21.905,2.97,1037,1,EW_green,10.0
2102,2102.0,2,3,30,0,5,18.0,708.0,0.0,58.0,11.112,0.286,27.78,6.173,1036,1,EW_green,11.0
2103,2103.0,2,3,29,0,5,21.0,634.0,0.0,63.0,10.913,0.306,27.78,5.483,1036,1,EW_green,12.0
2104,2104.0,2,3,29,0,6,24.0,506.0,0.0,69.0,10.868,0.303,27.78,6.949,1036,1,EW_green,13.0
2105,2105.0,2,3,29,0,6,27.0,426.0,0.0,75.0,10.848,0.289,27.78,3.565,1035,1,EW_green,14.0
2106,2106.0,2,3,29,0,6,30.0,295.0,0.0,81.0,10.704,0.306,27.78,4.068,1035,1,EW_green,15.0
2107,2107.0,2,3,29,0,6,33.0,219.0,0.0,87.0,9.899,0.268,27.78,6.948,1034,1,EW_green,16.0
2108,2108.0,2,3,31,0,6,36.0,250.0,0.0,93.0,8.999,0.286,22.734,6.948,1033,1,EW_green,17.0
2109,2109.0,2,3,33,0,6,39.0,283.0,0.0,99.0,8.191,0.239,23.297,7.095,1032,1,EW_green,18.0
2110,2110.0,2,3,35,0,6,42.0,317.0,0.0,105.0,10.508,0.209,23.908,6.648,1032,1,EW_green,19.0
2111,2111.0,2,3,38,0,6,45.0,354.0,0.0,111.0,9.663,0.176,24.239,6.206,1030,1,EW_green,20.0
2112,2112.0,2,3,39,0,7,48.0,392.0,0.0,118.0,9.072,0.189,25.462,6.177,1027,1,EW_green,21.0
2113,2113.0,2,3,42,0,7,51.0,434.0,0.0,125.0,8.455,0.156,24.303,6.176,1026,1,EW_green,22.0
2114,2114.0,3,4,42,0,7,55.0,474.0,0.0,132.0,7.651,0.12,23.172,5.234,1025,0,NS_green,23.0
2115,2115.0,4,4,44,0,6,59.0,517.0,0.0,111.0,6.989,0.063,19.293,4.922,1023,0,NS_green,23.0
2116,2116.0,4,4,48,0,5,63.0,565.0,0.0,90.0,6.265,0.03,15.918,4.558,1020,0,NS_green,23.0
2117,2117.0,4,4,49,2,5,67.0,613.0,2.0,95.0,5.515,0.022,13.89,4.295,1019,0,NS_green,23.0
2118,2118.0,4,4,52,2,5,71.0,665.0,4.0,73.0,4.854,0.016,13.89,5.487,1018,0,NS_green,23.0
2119,2119.0,4,5,54,2,4,76.0,719.0,6.0,51.0,4.641,0.007,13.89,2.328,1017,0,NS_green,23.0
2120,2114.0,2,5,54,2,3,81.0,773.0,8.0,29.0,4.631,0.004,13.342,2.506,1017,0,NS_green,0.0
2121,2121.0,0,3,51,2,2,52.0,741.0,10.0,14.0,11.113,0.024,13.683,2.33,1017,0,NS_green,1.0
2122,2122.0,0,2,48,2,3,29.0,709.0,12.0,17.0,11.347,0.051,13.8,1.61,1017,0,NS_green,2.0
2123,2123.0,0,1,46,2,3,5.0,674.0,14.0,20.0,11.881,0.116,12.9,0.509,1017,0,NS_green,3.0
2124,2124.0,0,0,45,2,4,0.0,643.0,16.0,22.0,14.628,0.112,12.0,0.5,1016,0,NS_green,4.0
2125,2125.0,0,0,43,2,3,0.0,612.0,18.0,11.0,15.079,0.178,11.174,0.616,1016,0,NS_green,5.0
2126,2126.0,0,0,43,2,5,0.0,606.0,20.0,16.0,18.067,0.263,12.406,0.312,1016,0,NS_green,6.0
2127,2127.0,0,0,43,3,5,0.0,602.0,23.0,21.0,21.294,0.255,11.672,0.161,1016,0,NS_green,7.0
2128,2128.0,0,0,40,3,6,0.0,569.0,26.0,27.0,21.77,0.373,10.909,0.021,1015,0,NS_green,8.0
2129,2129.0,0,0,41,3,7,0.0,585.0,29.0,34.0,26.592,0.347,10.246,0.005,1015,0,NS_green,9.0
2130,2130.0,1,0,38,3,7,0.0,537.0,32.0,41.0,25.094,0.452,9.496,0.002,1015,1,EW_green,10.0
2131,2131.0,1,0,35,3,7,0.0,486.0,35.0,48.0,24.353,0.498,9.952,0.001,1015,1,EW_green,10.0
2132,2132.0,1,0,32,4,7,0.0,460.0,39.0,55.0,23.159,0.705,8.289,1.749,1015,1,EW_green,10.0
2133,2133.0,1,0,29,4,7,0.0,406.0,43.0,62.0,22.132,0.756,7.524,1.187,1015,1,EW_green,10.0
2134,2134.0,2,0,27,3,5,0.0,353.0,29.0,42.0,20.58,0.75,7.376,0.848,1014,1,EW_green,10.0
2135,2135.0,2,0,26,2,4,0.0,324.0,23.0,37.0,18.653,0.748,6.316,4.59,1013,1,EW_green,10.0
2136,2130.0,0,1,25,2,4,1.0,269.0,21.0,41.0,17.403,0.74,7.25,1.826,1012,1,EW_green,0.0
2137,2137.0,2,1,23,1,5,2.0,238.0,21.0,46.0,16.262,0.728,6.904,1.223,1012,1,EW_green,1.0
2138,2138.0,2,1,20,2,4,3.0,185.0,23.0,49.0,15.253,0.728,6.88,1.235,1011,1,EW_green,2.0
2139,2139.0,2,1,21,2,4,4.0,153.0,25.0,53.0,14.126,0.754,3.255,1.606,1011,1,EW_green,3.0
2140,2140.0,2,2,21,3,4,6.0,145.0,28.0,57.0,13.739,0.768,2.761,4.428,1010,1,EW_green,4.0
2141,2141.0,2,2,22,0,5,8.0,115.0,0.0,62.0,13.462,0.69,12.496,4.422,1009,1,EW_green,5.0
2142,2142.0,2,2,21,0,5,10.0,131.0,0.0,67.0,12.335,0.689,12.482,7.937,1006,1,EW_green,6.0
2143,2143.0,2,2,21,0,5,12.0,98.0,0.0,72.0,11.243,0.679,9.939,7.937,1005,1,EW_green,7.0
2144,2144.0,2,2,23,0,5,14.0,117.0,0.0,77.0,10.118,0.633,18.149,6.216,1005,1,EW_green,8.0
2145,2145.0,2,2,25,0,5,16.0,141.0,0.0,82.0,8.993,0.591,18.101,6.546,1004,1,EW_green,9.0
2146,2146.0,2,2,27,0,5,18.0,161.0,0.0,87.0,7.914,0.516,22.165,6.507,1003,1,EW_green,10.0
2147,2147.0,2,2,26,0,6,20.0,181.0,0.0,93.0,7.11,0.537,27.78,5.472,1001,1,EW_green,11.0
2148,2148.0,2,3,29,0,6,23.0,207.0,0.0,99.0,6.953,0.401,27.78,5.482,1001,1,EW_green,12.0
2149,2149.0,2,3,30,0,6,26.0,236.0,0.0,105.0,6.947,0.449,27.78,6.21,1000,1,EW_green,13.0
2150,2150.0,2,3,32,0,7,29.0,268.0,0.0,112.0,6.945,0.343,27.78,6.173,1000,1,EW_green,14.0
2151,2151.0,2,3,32,0,7,32.0,299.0,0.0,119.0,6.945,0.267,27.78,6.177,1000,1,EW_green,15.0
2152,2152.0,2,3,35,0,7,35.0,334.0,0.0,126.0,6.945,0.227,27.78,6.173,998,1,EW_green,16.0
2153,2153.0,2,3,38,0,7,38.0,372.0,0.0,133.0,6.945,0.215,27.78,6.174,997,1,EW_green,17.0
2154,2154.0,2,3,40,0,7,41.0,412.0,0.0,140.0,6.945,0.19,27.78,6.173,996,1,EW_green,18.0
2155,2155.0,2,3,41,0,7,44.0,453.0,0.0,147.0,6.945,0.142,27.78,6.173,995,1,EW_green,19.0
2156,2156.0,2,3,45,0,7,47.0,498.0,0.0,154.0,6.945,0.112,27.78,5.039,994,1,EW_green,20.0
2157,2157.0,3,3,46,0,7,50.0,544.0,0.0,161.0,6.945,0.057,27.78,5.2,993,0,NS_green,21.0
2158,2158.0,3,3,48,0,7,53.0,592.0,0.0,168.0,6.945,0.042,27.78,6.173,991,0,NS_green,21.0
2159,2159.0,4,3,49,0,6,56.0,641.0,0.0,139.0,6.945,0.021,22.443,5.307,990,0,NS_green,21.0
2160,2160.0,4,3,51,0,5,59.0,692.0,0.0,110.0,6.945,0.013,22.848,5.002,990,0,NS_green,21.0
2161,2161.0,4,3,54,0,3,62.0,746.0,0.0,60.0,6.945,0.005,23.381,5.015,987,0,NS_green,21.0
2162,2162.0,4,3,54,0,3,65.0,800.0,0.0,30.0,6.945,0.003,23.768,3.031,986,0,NS_green,21.0
2163,2157.0,2,3,54,0,3,68.0,854.0,0.0,33.0,6.945,0.002,23.182,1.989,985,0,NS_green,0.0
2164,2164.0,0,1,51,0,4,25.0,816.0,0.0,35.0,18.52,0.017,22.083,1.581,984,0,NS_green,1.0
2165,2165.0,0,0,49,0,3,0.0,779.0,0.0,19.0,18.794,0.07,21.274,0.846,984,0,NS_green,2.0
2166,2166.0,0,0,46,0,5,0.0,742.0,0.0,23.0,19.628,0.183,20.906,1.814,984,0,NS_green,3.0
2167,2167.0,0,0,44,1,5,0.0,704.0,1.0,28.0,19.59,0.234,20.842,1.02,983,0,NS_green,4.0
2168,2168.0,0,0,42,1,6,0.0,667.0,2.0,32.0,27.78,0.275,20.838,0.521,982,0,NS_green,5.0
2169,2169.0,0,0,41,1,5,0.0,656.0,3.0,35.0,27.78,0.398,20.835,0.638,982,0,NS_green,6.0
2170,2170.0,0,0,40,1,6,0.0,619.0,4.0,41.0,28.706,0.367,20.835,0.429,982,0,NS_green,7.0
2171,2171.0,0,0,37,1,7,0.0,581.0,5.0,48.0,28.474,0.498,20.835,0.337,982,0,NS_green,8.0
2172,2172.0,0,0,36,1,8,0.0,543.0,6.0,56.0,28.109,0.438,18.676,0.468,982,0,NS_green,9.0
2173,2173.0,1,0,33,1,8,0.0,515.0,7.0,64.0,27.458,0.571,17.551,1.612,982,1,EW_green,10.0
2174,2174.0,1,0,29,1,8,0.0,462.0,8.0,72.0,27.798,0.663,16.492,1.145,982,1,EW_green,10.0
2175,2175.0,1,0,28,1,9,0.0,410.0,9.0,81.0,26.87,0.778,15.367,0.687,982,1,EW_green,10.0
2176,2176.0,1,0,24,1,9,0.0,400.0,10.0,90.0,25.88,0.823,14.242,1.397,982,1,EW_green,10.0
2177,2177.0,2,0,23,0,5,0.0,344.0,0.0,42.0,24.467,0.889,15.465,1.133,982,1,EW_green,10.0
2178,2178.0,2,0,20,0,3,0.0,286.0,0.0,30.0,22.351,0.872,14.338,3.742,981,1,EW_green,10.0
2179,2173.0,0,0,20,0,3,0.0,255.0,0.0,33.0,20.462,0.868,23.663,3.65,981,1,EW_green,0.0
2180,2180.0,2,0,16,0,4,0.0,197.0,0.0,37.0,19.216,0.933,22.882,3.676,981,1,EW_green,1.0
2181,2181.0,2,0,17,0,6,0.0,164.0,0.0,43.0,17.871,0.826,22.402,3.4,981,1,EW_green,2.0
2182,2182.0,2,1,17,0,6,1.0,109.0,0.0,48.0,16.781,0.843,27.78,2.254,980,1,EW_green,3.0
2183,2183.0,2,1,18,0,7,2.0,82.0,0.0,55.0,15.265,0.854,27.78,2.166,980,1,EW_green,4.0
2184,2184.0,2,1,18,0,7,3.0,73.0,0.0,62.0,16.708,0.843,27.78,6.182,979,1,EW_green,5.0
2185,2185.0,2,1,20,0,7,4.0,89.0,0.0,69.0,15.638,0.811,27.78,6.173,977,1,EW_green,6.0
2186,2186.0,2,1,22,0,7,5.0,107.0,0.0,76.0,14.504,0.802,27.78,5.119,977,1,EW_green,7.0
2187,2187.0,2,1,24,0,6,6.0,127.0,0.0,77.0,13.215,0.776,27.78,5.063,976,1,EW_green,8.0
2188,2188.0,2,1,26,0,7,7.0,149.0,0.0,84.0,14.88,0.694,23.916,6.173,975,1,EW_green,9.0
2189,2189.0,2,1,27,0,6,8.0,172.0,0.0,89.0,13.587,0.605,24.258,6.196,974,1,EW_green,10.0
2190,2190.0,2,2,28,0,7,10.0,196.0,0.0,96.0,16.036,0.534,24.612,6.173,972,1,EW_green,11.0
2191,2191.0,2,2,29,0,7,12.0,221.0,0.0,103.0,14.057,0.541,27.78,6.175,971,1,EW_green,12.0
2192,2192.0,2,2,30,0,7,14.0,251.0,0.0,110.0,11.522,0.449,27.78,5.646,970,1,EW_green,13.0
2193,2193.0,2,2,33,0,7,16.0,284.0,0.0,117.0,8.977,0.474,27.78,6.174,969,1,EW_green,14.0
2194,2194.0,2,2,35,0,7,18.0,319.0,0.0,124.0,6.627,0.367,27.78,6.173,966,1,EW_green,15.0
2195,2195.0,2,3,36,0,7,21.0,355.0,0.0,131.0,4.439,0.242,27.78,6.173,966,1,EW_green,16.0
2196,2196.0,2,3,38,0,7,24.0,393.0,0.0,138.0,2.389,0.204,27.78,6.173,962,1,EW_green,17.0
2197,2197.0,2,3,39,0,7,27.0,432.0,0.0,145.0,1.235,0.157,27.78,6.173,960,1,EW_green,18.0
2198,2198.0,2,5,41,0,7,32.0,473.0,0.0,152.0,0.343,0.121,27.78,6.173,960,1,EW_green,19.0
2199,2199.0,2,5,44,0,7,37.0,517.0,0.0,159.0,0.06,0.075,27.78,6.173,957,1,EW_green,20.0
2200,2200.0,2,5,46,0,7,42.0,563.0,0.0,166.0,0.02,0.057,27.78,6.173,957,1,EW_green,21.0
2201,2201.0,2,6,47,1,7,48.0,610.0,0.0,173.0,3.895,0.031,21.38,6.173,957,1,EW_green,22.0
2202,2202.0,2,6,49,0,7,54.0,658.0,0.0,180.0,3.756,0.025,21.721,6.173,957,1,EW_green,23.0
2203,2203.0,2,6,52,0,7,60.0,709.0,0.0,187.0,7.057,0.013,21.809,6.173,957,1,EW_green,24.0
2204,2204.0,2,6,53,0,7,66.0,761.0,0.0,194.0,9.172,0.007,22.364,6.173,957,1,EW_green,25.0
2205,2205.0,2,6,53,0,7,72.0,813.0,0.0,201.0,8.177,0.005,22.732,6.173,956,1,EW_green,26.0
2206,2206.0,3,6,54,0,7,78.0,867.0,0.0,208.0,7.227,0.003,23.233,6.173,956,0,NS_green,27.0
2207,2207.0,3,6,54,0,7,84.0,921.0,0.0,215.0,7.699,0.001,22.955,6.173,955,0,NS_green,27.0
2208,2208.0,4,6,54,0,6,90.0,975.0,0.0,179.0,6.403,0.001,17.948,6.945,954,0,NS_green,27.0
2209,2209.0,4,6,54,0,5,96.0,1029.0,0.0,144.0,5.088,0.0,17.645,5.737,954,0,NS_green,27.0
2210,2210.0,4,6,54,1,4,102.0,1083.0,1.0,110.0,6.039,0.0,17.238,5.578,1177,0,NS_green,27.0
2211,2211.0,4,6,54,1,2,108.0,1137.0,2.0,51.0,6.421,0.0,16.214,5.829,1177,0,NS_green,27.0
2212,2206.0,2,7,54,1,2,115.0,1191.0,3.0,24.0,5.621,0.0,15.197,4.884,1177,0,NS_green,0.0
